2019-05-13T10:44:26,552 INFO  [Sample][main|SpringBootCrudApplication] 50 logStarting Starting SpringBootCrudApplication on Fact-Echannel-IQ with PID 7440 (started by ialkouz in C:\Users\Ialkouz\Desktop\Downloaded project\Spring-Boot-CRUD-Example)
2019-05-13T11:03:21,445 INFO  [Sample][main|SpringBootCrudApplicationTests] 72 findDistinctByName Person{id=3, name='ismail alkouz', email='ialkouz@fact.com.jo'}
2019-05-13T11:03:21,445 INFO  [Sample][main|SpringBootCrudApplicationTests] 74 findDistinctByName ------------------------- findDistinctByName ---------------------------------
2019-05-13T11:03:21,451 INFO  [Sample][main|SpringBootCrudApplicationTests] 102 findAll ------------------------- findAll ---------------------------------
2019-05-13T11:03:21,462 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=3, name='ismail alkouz', email='ialkouz@fact.com.jo'}
2019-05-13T11:03:21,463 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=5, name='ismail alkouz', email='ialkouz@fact.com'}
2019-05-13T11:03:21,463 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=8, name='ismail', email='test@test.com'}
2019-05-13T11:03:21,463 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=10, name='ismail', email='tes1t@test.com'}
2019-05-13T11:03:21,464 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=11, name='ismail', email='test2@test.com'}
2019-05-13T11:03:21,464 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=12, name='ismail', email='test3@test.com'}
2019-05-13T11:03:21,464 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=13, name='ismail', email='test4@test.com'}
2019-05-13T11:03:21,464 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=14, name='ismail', email='test5@test.com'}
2019-05-13T11:03:21,464 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=15, name='ismail', email='test6@test.com'}
2019-05-13T11:03:21,465 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=16, name='ismail', email='test7@test.com'}
2019-05-13T11:03:21,465 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=17, name='ismail', email='test8@test.com'}
2019-05-13T11:03:21,465 INFO  [Sample][main|SpringBootCrudApplicationTests] 105 lambda$findAll$3 Person{id=18, name='ismail', email='test9@test.com'}
2019-05-13T11:03:21,465 INFO  [Sample][main|SpringBootCrudApplicationTests] 107 findAll ------------------------- findAll ---------------------------------
2019-05-13T11:03:21,468 INFO  [Sample][main|SpringBootCrudApplicationTests] 52 findByEmailContains ------------------------- findByEmailContains ---------------------------------
2019-05-13T11:03:21,476 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=3, name='ismail alkouz', email='ialkouz@fact.com.jo'}
2019-05-13T11:03:21,476 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=5, name='ismail alkouz', email='ialkouz@fact.com'}
2019-05-13T11:03:21,476 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=8, name='ismail', email='test@test.com'}
2019-05-13T11:03:21,476 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=10, name='ismail', email='tes1t@test.com'}
2019-05-13T11:03:21,477 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=11, name='ismail', email='test2@test.com'}
2019-05-13T11:03:21,477 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=12, name='ismail', email='test3@test.com'}
2019-05-13T11:03:21,477 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=13, name='ismail', email='test4@test.com'}
2019-05-13T11:03:21,477 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=14, name='ismail', email='test5@test.com'}
2019-05-13T11:03:21,478 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=15, name='ismail', email='test6@test.com'}
2019-05-13T11:03:21,478 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=16, name='ismail', email='test7@test.com'}
2019-05-13T11:03:21,478 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=17, name='ismail', email='test8@test.com'}
2019-05-13T11:03:21,479 INFO  [Sample][main|SpringBootCrudApplicationTests] 54 lambda$findByEmailContains$0 Person{id=18, name='ismail', email='test9@test.com'}
2019-05-13T11:03:21,479 INFO  [Sample][main|SpringBootCrudApplicationTests] 57 findByEmailContains ------------------------- findByEmailContains ---------------------------------
2019-05-13T11:03:21,482 INFO  [Sample][main|SpringBootCrudApplicationTests] 80 findAllWithPageable ------------------------- findAllWithPageable ---------------------------------
2019-05-13T11:03:21,497 INFO  [Sample][main|SpringBootCrudApplicationTests] 84 lambda$findAllWithPageable$1 Person{id=3, name='ismail alkouz', email='ialkouz@fact.com.jo'}
2019-05-13T11:03:21,498 INFO  [Sample][main|SpringBootCrudApplicationTests] 84 lambda$findAllWithPageable$1 Person{id=5, name='ismail alkouz', email='ialkouz@fact.com'}
2019-05-13T11:03:21,498 INFO  [Sample][main|SpringBootCrudApplicationTests] 84 lambda$findAllWithPageable$1 Person{id=8, name='ismail', email='test@test.com'}
2019-05-13T11:03:21,498 INFO  [Sample][main|SpringBootCrudApplicationTests] 84 lambda$findAllWithPageable$1 Person{id=10, name='ismail', email='tes1t@test.com'}
2019-05-13T11:03:21,498 INFO  [Sample][main|SpringBootCrudApplicationTests] 84 lambda$findAllWithPageable$1 Person{id=11, name='ismail', email='test2@test.com'}
2019-05-13T11:03:21,499 INFO  [Sample][main|SpringBootCrudApplicationTests] 86 findAllWithPageable ------------------------- findAllWithPageable ---------------------------------
2019-05-13T11:03:21,503 INFO  [Sample][main|SpringBootCrudApplicationTests] 62 countAll ------------------------- countAll ---------------------------------
2019-05-13T11:03:21,520 INFO  [Sample][main|SpringBootCrudApplicationTests] 63 countAll 12
2019-05-13T11:03:21,523 INFO  [Sample][main|SpringBootCrudApplicationTests] 65 countAll ------------------------- countAll ---------------------------------
2019-05-13T11:03:21,526 INFO  [Sample][main|SpringBootCrudApplicationTests] 37 findPersonByEmailAndId ------------------------- findPersonByEmailAndId ---------------------------------
2019-05-13T11:03:21,533 INFO  [Sample][main|SpringBootCrudApplicationTests] 40 findPersonByEmailAndId null
2019-05-13T11:03:21,540 INFO  [Sample][main|SpringBootCrudApplicationTests] 91 findAllWithPageableAndSort ------------------------- findAllWithPageableAndSort ---------------------------------
2019-05-13T11:03:21,549 INFO  [Sample][main|SpringBootCrudApplicationTests] 95 lambda$findAllWithPageableAndSort$2 Person{id=3, name='ismail alkouz', email='ialkouz@fact.com.jo'}
2019-05-13T11:03:21,549 INFO  [Sample][main|SpringBootCrudApplicationTests] 95 lambda$findAllWithPageableAndSort$2 Person{id=5, name='ismail alkouz', email='ialkouz@fact.com'}
2019-05-13T11:03:21,549 INFO  [Sample][main|SpringBootCrudApplicationTests] 95 lambda$findAllWithPageableAndSort$2 Person{id=8, name='ismail', email='test@test.com'}
2019-05-13T11:03:21,550 INFO  [Sample][main|SpringBootCrudApplicationTests] 95 lambda$findAllWithPageableAndSort$2 Person{id=10, name='ismail', email='tes1t@test.com'}
2019-05-13T11:03:21,550 INFO  [Sample][main|SpringBootCrudApplicationTests] 95 lambda$findAllWithPageableAndSort$2 Person{id=11, name='ismail', email='test2@test.com'}
2019-05-13T11:03:21,550 INFO  [Sample][main|SpringBootCrudApplicationTests] 97 findAllWithPageableAndSort ------------------------- findAllWithPageableAndSort ---------------------------------
2019-05-13T11:10:21,775 INFO  [Sample][main|SpringBootCrudApplication] 50 logStarting Starting SpringBootCrudApplication on Fact-Echannel-IQ with PID 11268 (started by ialkouz in C:\Users\Ialkouz\Desktop\Downloaded project\Spring-Boot-CRUD-Example)
2019-05-13T11:10:21,808 DEBUG [Sample][main|SpringBootCrudApplication] 53 logStarting Running with Spring Boot v2.0.5.RELEASE, Spring v5.0.9.RELEASE
2019-05-13T11:10:21,809 INFO  [Sample][main|SpringBootCrudApplication] 680 logStartupProfileInfo No active profile set, falling back to default profiles: default
2019-05-13T11:10:25,407 INFO  [Sample][main|SpringBootCrudApplication] 59 logStarted Started SpringBootCrudApplication in 4.186 seconds (JVM running for 5.227)
2019-05-13T11:10:25,410 DEBUG [Sample][main|SpringBootCrudApplication] 17 main Debugging log
2019-05-13T11:10:25,410 INFO  [Sample][main|SpringBootCrudApplication] 18 main Info log
2019-05-13T11:10:25,410 WARN  [Sample][main|SpringBootCrudApplication] 19 main Hey, This is a warning!
2019-05-13T11:10:25,410 ERROR [Sample][main|SpringBootCrudApplication] 20 main Oops! We have an Error. OK
2019-05-13T11:10:25,410 FATAL [Sample][main|SpringBootCrudApplication] 21 main Damn! Fatal error. Please fix me.
2019-05-13T11:37:42,686 INFO  [Sample][main|SpringBootCrudApplicationTests] 50 logStarting Starting SpringBootCrudApplicationTests on Fact-Echannel-IQ with PID 14072 (started by ialkouz in C:\Users\Ialkouz\Desktop\Downloaded project\Spring-Boot-CRUD-Example)
2019-05-13T11:37:42,693 DEBUG [Sample][main|SpringBootCrudApplicationTests] 53 logStarting Running with Spring Boot v2.0.5.RELEASE, Spring v5.0.9.RELEASE
2019-05-13T11:37:42,693 INFO  [Sample][main|SpringBootCrudApplicationTests] 680 logStartupProfileInfo No active profile set, falling back to default profiles: default
2019-05-13T11:38:52,357 INFO  [Sample][main|SpringBootCrudApplication] 50 logStarting Starting SpringBootCrudApplication on Fact-Echannel-IQ with PID 4692 (started by ialkouz in C:\Users\Ialkouz\Desktop\Downloaded project\Spring-Boot-CRUD-Example)
2019-05-13T11:38:52,363 DEBUG [Sample][main|SpringBootCrudApplication] 53 logStarting Running with Spring Boot v2.0.5.RELEASE, Spring v5.0.9.RELEASE
2019-05-13T11:38:52,364 INFO  [Sample][main|SpringBootCrudApplication] 680 logStartupProfileInfo No active profile set, falling back to default profiles: default
2019-05-13T11:38:56,113 INFO  [Sample][main|SpringBootCrudApplication] 59 logStarted Started SpringBootCrudApplication in 4.243 seconds (JVM running for 5.217)
2019-05-13T11:38:56,116 DEBUG [Sample][main|SpringBootCrudApplication] 17 main Debugging log
2019-05-13T11:38:56,116 INFO  [Sample][main|SpringBootCrudApplication] 18 main Info log
2019-05-13T11:38:56,116 WARN  [Sample][main|SpringBootCrudApplication] 19 main Hey, This is a warning!
2019-05-13T11:38:56,116 ERROR [Sample][main|SpringBootCrudApplication] 20 main Oops! We have an Error. OK
2019-05-13T11:38:56,116 FATAL [Sample][main|SpringBootCrudApplication] 21 main Damn! Fatal error. Please fix me.
2019-05-13T11:39:11,622 INFO  [Sample][main|SpringBootCrudApplicationTests] 50 logStarting Starting SpringBootCrudApplicationTests on Fact-Echannel-IQ with PID 8 (started by ialkouz in C:\Users\Ialkouz\Desktop\Downloaded project\Spring-Boot-CRUD-Example)
2019-05-13T11:39:11,629 DEBUG [Sample][main|SpringBootCrudApplicationTests] 53 logStarting Running with Spring Boot v2.0.5.RELEASE, Spring v5.0.9.RELEASE
2019-05-13T11:39:11,634 INFO  [Sample][main|SpringBootCrudApplicationTests] 680 logStartupProfileInfo No active profile set, falling back to default profiles: default
2019-05-13T11:39:16,617 INFO  [Sample][main|SpringBootCrudApplicationTests] 59 logStarted Started SpringBootCrudApplicationTests in 5.718 seconds (JVM running for 7.381)
2019-05-13T11:39:16,744 INFO  [Sample][main|SpringBootCrudApplicationTests] 112 findByName1 ------------------------- findByName1 ---------------------------------
2019-05-13T11:39:16,823 INFO  [Sample][main|SpringBootCrudApplicationTests] 115 lambda$findByName1$4 Person{id=8, name='ismail', email='test@test.com'}
2019-05-13T11:39:16,823 INFO  [Sample][main|SpringBootCrudApplicationTests] 115 lambda$findByName1$4 Person{id=10, name='ismail', email='tes1t@test.com'}
2019-05-13T11:39:16,824 INFO  [Sample][main|SpringBootCrudApplicationTests] 115 lambda$findByName1$4 Person{id=11, name='ismail', email='test2@test.com'}
